UID        PID  PPID  C STIME TTY          TIME CMD
root     49768 60971  0 16:59 ?        00:00:00 /root/.vscode-server/extensions/ms-vscode.cpptools-1.11.5-linux-x64/bin/cpptools-srv 61444 {20A14B2C-F3CB-452E-BD7C-6297F5A7C882}
root     49778 49742  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     49812  6873  0 Aug11 ?        00:00:00 /bin/sh
root     49834  6873  0 Aug24 ?        00:00:00 /bin/sh
root     49842 49812  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     49849  6873  0 Aug11 ?        00:00:00 /bin/sh
root     49856  6873  0 Aug27 ?        00:00:00 /bin/sh
root     49868 49849  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     49878 49834  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     49901 49856  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-b9e9815b0809bff722cef240cc55a2474189e6ff.js
root     49933  6873  0 Aug24 ?        00:00:00 /bin/sh
root     49941  6873  0 Aug27 ?        00:00:00 /bin/sh
root     49949  6873  0 Aug24 ?        00:00:00 /bin/sh
root     49954 49933  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
xudalia+ 49959 49724  0 Aug19 pts/73   00:37:39 docker exec -it xdl_niti /bin/bash
root     49982  6873  0 Aug11 ?        00:00:00 /bin/sh
root     49985 49941  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-20cfe698f18d8b182a1e17e19b475a36ce57735e.js
root     49998 49949  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     50003 18000  0 Aug19 pts/7    00:00:00 /bin/bash
root     50010 49982  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     50030 13698  0 Aug20 ?        00:00:00 /bin/sh
root     50034  6873  0 Aug27 ?        00:00:00 /bin/sh
root     50039  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50044 50030  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-8dc3891840d3e85885addb6d0ebe7364a2f48994.js
root     50056 50039  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     50074  6873  0 Aug24 ?        00:00:00 /bin/sh
root     50076 50034  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root     50086  6873  0 Aug10 ?        00:00:00 /bin/sh
root     50094  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50100 50074  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     50113 50086  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     50119 50094  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     50161 13698  0 Aug27 ?        00:00:00 /bin/sh
root     50168 50161  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-94858e44684f833aabb80cd8f27a93c2b4282ca8.js
root     50173  6873  0 Aug23 ?        00:00:00 /bin/sh
root     50177  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50193 50173  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     50194 50177  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
chenyang 50232 49168  0 Aug27 pts/112  00:38:16 docker run --shm-size 8g --gpus all -v /data/yc/niti_new/niti-cifar100-float/:/niti -it wangmaolin/niti:0.1
root     50260 60934  0 Aug19 ?        00:00:00 /bin/sh
root     50277  6873  0 Aug20 ?        00:00:00 /bin/sh
root     50287 50277  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-52889555f1ce8bc2ebee46fa95a985e52d52ca92.js
root     50290  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50310 50290  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     50336  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50357 50336  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     50376  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50385 50376  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     50426 50260  0 Aug19 ?        00:00:00 /root/.vscode-server/bin/dfd34e8260c270da74b5c2d86d61aee4b6d56977/node /tmp/vscode-remote-containers-server-6212c0c6c2219059db4934204fedaade80528153.js
root     50437  6873  0 Aug27 ?        00:00:00 /bin/sh
root     50439     2  0 17:06 ?        00:00:00 [kworker/46:2-rc]
xudalia+ 50461 64878 32 14:53 pts/93   00:46:45 python -u ti_main.py --model-type float --dataset imagenet --model resnet --depth 18 --data-dir /niti --results-dir ./results --save resnet18_imagenet_int32_cosmax_fix_scale_dis_nosx_new_avgpool_kaiming_fi_bs64_bias_filr_final_epoch_test --epochs 150 --batch-size 64 -j 8 --splitpoint 0 --weight-decay --log-interval 50 --download
root     50467 50437  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
xudalia+ 50474 64878 32 14:53 pts/93   00:46:42 python -u ti_main.py --model-type float --dataset imagenet --model resnet --depth 18 --data-dir /niti --results-dir ./results --save resnet18_imagenet_int32_cosmax_fix_scale_dis_nosx_new_avgpool_kaiming_fi_bs64_bias_filr_final_epoch_test --epochs 150 --batch-size 64 -j 8 --splitpoint 0 --weight-decay --log-interval 50 --download
root     50477 38409  0 14:15 ?        00:00:00 sshd: bupt_yx [priv]
root     50478 28858  0 Aug20 ?        00:00:00 /bin/sh
root     50482     1  0 Aug29 ?        00:00:11 /lib/systemd/systemd-udevd
bupt_yx  50485     1  0 14:15 ?        00:00:09 /lib/systemd/systemd --user
systemd+ 50487     1  0 Aug29 ?        00:00:12 /lib/systemd/systemd-timesyncd
bupt_yx  50488 50485  0 14:15 ?        00:00:00 (sd-pam)
root     50491 26546  0 Aug27 ?        00:00:00 /bin/sh
root     50499 50478  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-30255d4444d2f2f5da7b0f4fbdd0d622e144179f.js
root     50516     2  0 17:06 ?        00:00:00 [kworker/9:1-rcu]
root     50525 28858  0 Aug27 ?        00:00:00 /bin/sh
root     50532 50491  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-39da5ae9d16a4d8b2e9480c8e45a9012e811fec9.js
root     50537 50525  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-8fec59e4bbfbe90cc3f05eafec49f0e164481ba2.js
root     50544 13698  0 Aug20 ?        00:00:00 /bin/sh
root     50596 50544  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-8dc3891840d3e85885addb6d0ebe7364a2f48994.js
root     50613  6873  0 Aug27 ?        00:00:00 /bin/sh
root     50633  6873  0 Aug11 ?        00:00:00 /bin/sh
bupt_yx  50648 50477  0 14:15 ?        00:00:00 sshd: bupt_yx@notty
root     50652 50613  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root     50654 50633  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
bupt_yx  50664 50648  0 14:15 ?        00:00:00 /usr/lib/openssh/sftp-server
systemd+ 50678 13738  0 Aug29 ?        00:00:15 /lib/systemd/systemd-timesyncd
root     50681  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50688 50681  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     50694  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50726  6873  0 Aug27 ?        00:00:00 /bin/sh
root     50736 50694  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     50757 50726  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-9b7c24d33496c9c498bdce9da9cd7169f88e746f.js
root     50773     2  0 16:19 ?        00:00:00 [kworker/10:1-mm]
root     50788  6873  0 Aug10 ?        00:00:00 /bin/sh
root     50798  6873  0 Aug20 ?        00:00:00 /bin/sh
root     50800 50788  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     50815 50798  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-a4148cd27eed52835aa0779d08fa102b0bc6a08a.js
root     50840  6873  0 Aug24 ?        00:00:00 /bin/sh
root     50844  6873  0 Aug24 ?        00:00:00 /bin/sh
root     50849 50840  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     50887  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50898  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50917 50887  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     50919 50898  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     50938  6873  0 Aug11 ?        00:00:00 /bin/sh
root     50961 50938  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     50987  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51011 50987  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     51022  6873  0 Aug23 ?        00:00:00 /bin/sh
root     51025  6873  0 Aug24 ?        00:00:00 /bin/sh
root     51030 51022  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     51060 51025  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     51121  6873  0 Aug27 ?        00:00:00 /bin/sh
root     51145 51121  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-2d9678d1cf6122a0b8dc2c092bf35b20c657142a.js
root     51150  6873  0 Aug24 ?        00:00:00 /bin/sh
root     51151  6873  0 Aug25 ?        00:00:00 /bin/sh
chenyang 51157     1  0 Aug27 ?        00:00:00 SCREEN -S c2
chenyang 51158 51157  0 Aug27 pts/119  00:00:00 /bin/bash
root     51159 50844  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     51170 51150  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     51178  6873  0 Aug23 ?        00:00:00 /bin/sh
root     51186 51178  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     51241  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51246  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51250 51241  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     51257  6873  0 Aug24 ?        00:00:00 /bin/sh
root     51269  6873  0 Aug24 ?        00:00:00 /bin/sh
root     51270  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51275 28858  0 Aug27 ?        00:00:00 /bin/sh
root     51276 51270  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     51277 51246  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     51296  6873  0 Aug24 ?        00:00:00 /bin/sh
root     51300 51275  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-8fec59e4bbfbe90cc3f05eafec49f0e164481ba2.js
root     51306 51296  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     51312 51257  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     51330 51269  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     51342  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51359 51151  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-b72bb37b47278e5e67387520a7f932afb91e8696.js
root     51365  6873  0 Aug24 ?        00:00:00 /bin/sh
root     51374 51342  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     51381 51365  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     51408  6873  0 Aug24 ?        00:00:00 /bin/sh
root     51409  6873  0 Aug27 ?        00:00:00 /bin/sh
root     51411 13698  0 Aug24 ?        00:00:00 sh /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/bin/code-server --log debug --force-disable-user-env --server-data-dir /root/.vscode-server --telemetry-level all --accept-server-license-terms --host 127.0.0.1 --port 0 --connection-token-file /root/.vscode-server/data/Machine/.connection-token-e4503b30fc78200f846c62cf8091b76ff5547662 --extensions-download-dir /root/.vscode-server/extensionsCache --install-extension MS-CEINTL.vscode-language-pack-zh-hans --start-server
root     51429 51408  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     51434 51409  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-9b7c24d33496c9c498bdce9da9cd7169f88e746f.js
root     51445  6873  0 Aug10 ?        00:00:00 /bin/sh
root     51450  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51456 51445  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     51474 51411  0 Aug24 ?        00:26:55 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/out/server-main.js --log debug --force-disable-user-env --server-data-dir /root/.vscode-server --telemetry-level all --accept-server-license-terms --host 127.0.0.1 --port 0 --connection-token-file /root/.vscode-server/data/Machine/.connection-token-e4503b30fc78200f846c62cf8091b76ff5547662 --extensions-download-dir /root/.vscode-server/extensionsCache --install-extension MS-CEINTL.vscode-language-pack-zh-hans --start-server
root     51475 51450  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     51529  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51536  6873  0 Aug23 ?        00:00:00 /bin/sh
root     51547 51529  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     51560  6873  0 Aug27 ?        00:00:00 /bin/sh
root     51563 51536  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     51589 51560  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
xudalia+ 51599 24949  0 Aug24 pts/6    00:00:00 /bin/bash
xudalia+ 51600 51599 82 Aug24 pts/6    4-19:07:02 python -u ti_main.py --model-type float --dataset imagenet --model vgg --depth 16 --data-dir /niti --results-dir ./results --save vgg16_imagenet_int32_cosmax_fix_scale_dis_nosx_new_avgpool_kaiming_fi_bs64_bias_filr_final_1000iter_lr0.01_0.001_test --epochs 150 --batch-size 64 -j 8 --splitpoint 0 --weight-decay --log-interval 50 --download
root     51617  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51629  6873  0 Aug27 ?        00:00:00 /bin/sh
root     51636 51629  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-2d9678d1cf6122a0b8dc2c092bf35b20c657142a.js
root     51638 51617  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
xudalia+ 51658     1  0 Aug24 ?        00:00:00 SCREEN -S vgg-lhybrid
xudalia+ 51662 51658  0 Aug24 pts/41   00:00:00 /bin/bash
cdq      51664     1  0 Aug28 ?        00:00:00 bash run_fed.sh yahoo fedclassifier 6 1000 -1 -1 0
cdq      51678 51664 86 Aug28 ?        1-20:59:30 python3 cli.py --train_examples 1000 --test_examples -1 --unlabeled_examples -1 --method fedclassifier --pattern_ids 1 --data_dir /data/cdq/pet_data/data/yahoo --model_type bert --model_name_or_path bert-base-uncased --task_name yahoo --output_dir //data/cdq/pet_data/log/yahoo/fedclassifier_1000_10 --ipet_scale_factor 1 --ipet_generations 1000 --pet_num_train_epochs 10 --pet_repetitions 1 --pet_per_gpu_train_batch_size 4 --sc_num_train_epochs 10 --sc_repetitions 1000 --do_train --do_eval --vanilla
chenyang 51709 51158  0 Aug27 pts/119  00:00:00 bash docker_run.sh
root     51724  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51730 13698  0 Aug20 ?        00:00:00 /bin/sh
root     51742 51730  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-8dc3891840d3e85885addb6d0ebe7364a2f48994.js
root     51746 51724  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     51766  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51769  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51793 26546  0 Aug27 ?        00:00:00 /bin/sh
root     51798 51766  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     51804 51769  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     51820 51793  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-39da5ae9d16a4d8b2e9480c8e45a9012e811fec9.js
root     51859  6873  0 Aug28 ?        00:00:00 /bin/sh
root     51861     2  0 15:32 ?        00:00:00 [kworker/57:2-ev]
root     51862 13698  0 Aug20 ?        00:00:00 /bin/sh
root     51866  6873  0 Aug20 ?        00:00:00 /bin/sh
root     51869 51862  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-8dc3891840d3e85885addb6d0ebe7364a2f48994.js
root     51875  6873  0 Aug27 ?        00:00:00 /bin/sh
root     51879 60934  0 Aug19 ?        00:00:00 /bin/sh
root     51885 51866  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-52889555f1ce8bc2ebee46fa95a985e52d52ca92.js
root     51894 51875  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root     51921  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51936 51921  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     51946  6873  0 Aug28 ?        00:00:00 /bin/sh
root     51966     2  0 17:07 ?        00:00:00 [kworker/54:0-rc]
root     51976  6873  0 Aug24 ?        00:00:00 /bin/sh
root     51978  6873  0 Aug15 ?        00:00:00 /bin/sh
root     51984 51976  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     51985 51978  0 Aug15 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-7bd64d4c0c110daa8c34b30bd6d36ee277dde87e.js
root     51989  6873  0 Aug11 ?        00:00:00 /bin/sh
root     51994 51879  0 Aug19 ?        00:00:00 /root/.vscode-server/bin/dfd34e8260c270da74b5c2d86d61aee4b6d56977/node /tmp/vscode-remote-containers-server-f5df42f9acfa715251b262971627c9f47fe1757b.js
root     52007 13698  0 Aug15 ?        00:00:00 /bin/sh
root     52011 51989  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     52023 52007  0 Aug15 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-c517c6f73637ff079037af4ffe3d38ab9257a5f9.js
chenyang 52040 51709  0 Aug27 pts/119  00:42:05 docker run --shm-size 8g --gpus all -v /data/yc/niti_new/niti-cifar100-float/:/niti -it wangmaolin/niti:0.1
root     52052  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52081 52052  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
